PlaceID	PlaceName	PlaceType	PlaceCount
07d9f50e5d085000	5 Thousand Town	poi	1
07d9e866c4c81000	The Gym Downtown	poi	3
07d9f39a2e487000	Wellsley Subdivision	poi	1
07d9f73b9d083005	UAB Campus Recreation Center	poi	1
07d9cdbd18c87001	Timbermill	poi	1
07d9f03cecc81000	Rosalind And Robinson	poi	1
07d9e42e5d082003	Mary M. Townes Science Building	poi	1
07d9db1974487002	Flora-Bama Lounge, Package, and Oyster Bar	poi	1
07d9d45481085003	Starbucks	poi	1
07d9db2dad881001	Mississippi College	poi	1
07d9ee5b32082000	Quail Hollow Club	poi	1
0a64082ea0962000	Myrtle Beach, South Carolina	poi	1
07d9db4aa2c83004	Poppyseed Market Café & Wine Bar	poi	1
07d9f75628c88001	Bob Jones University's Davis Field House	poi	1
07d9db1378888001	Brogues On the Avenue	poi	1
07d9caad18086004	Riverside Drive	poi	1
07d9d339c4084000	Marlins Park	poi	1
07d9ef911a088000	Sams Club	poi	1
07d9d389f8487000	Brentwood Baptist Church	poi	1
07d9e58ddb085000	River Walk	poi	2
07d9e3e76c481001	Hendersonville High School	poi	1
07d9db5cab482000	Samawati Springs Pool	poi	1
07d9dc3bafc87001	Shingle Creek Trail South Entrance	poi	1
0ab3d90bbb162000	Taco Bell	poi	1
07d9d2fb89c86002	Cherry Grove Beach	poi	1
07d9dc3a66088001	Krystal	poi	1
07d9f5c203488002	Weimer Hall	poi	1
07d9d41521481002	WTSP Channel 10	poi	1
07d9f335c1080000	Cotton Eyed Joe	poi	1
07d9f74b70885001	Publix	poi	1
07d9f2adcb881001	Second Self Beer Co	poi	1
07d9c96ff5084001	Shelby High School	poi	1
07d9f47e79481000	Jefferson Elementary School	poi	1
07d9c93ee1081001	Andrew Jackson's Hermitage: Home of the People's President	poi	1
07d9ed56db885002	Sutton Elementary	poi	1
07d9f736f4c82004	Lincoln Road Mall	poi	1
07d9d2fa6cc87002	Eglin AFB - Main Fitness Center (Building 810)	poi	1
07d9df3aa5c88001	Harbor Chase Assisted Living	poi	1
08f164ec0d570000	Orange Theory Fitness Green Hills	poi	1
0c64bd1e1096d003	Rush Bowl	poi	1
07d9f7cdfdc85001	Community Maritime Park	poi	1
07d9e08c55488000	Leipers Fork	poi	1
07d9e46b63485001	Lakeside	poi	1
07d9dbf446480002	Sunset Cemetary	poi	1
7b349e05e367c112	Jupiter Island	city	2
07d9f0fb7e487000	Shrimp Landing	poi	1
07d9ec7d90082000	Artist Point	poi	1
0aab0a1c61566000	The Ridge at Gainesville	poi	1
07d9eb9802c84000	u-Tiki	poi	1
07d9c9dbbd883002	Meadowbrook Golf Course	poi	1
07d9db15ae885002	Louisiana State Capitol	poi	1
07d9db9dd2081001	Emerson Park	poi	1
07d9db2791488000	Publix	poi	1
07d9f7673dc84001	North Redington Beach	poi	2
07d9edc2b8c81003	West Greenville Summary Court	poi	1
0be3f1ffb055c001	Universal's Volcano Bay	poi	1
db5c5c10de63c327	The Meadows	city	3
07d9f73ace088001	Starbucks	poi	1
07d9ea8dfd481000	Between the Piers Surfside Beach	poi	1
5402b26e091abc91	Isle of Hope	city	1
07d9d31bac885001	Crystal Pier	poi	1
07d9e1c0c0083000	Papa Murphy's Pizza	poi	1
07d9e391dd884003	Margaret Pace Park	poi	1
07d9e82155c81001	Flywheel Sports - Buckhead	poi	1
07d9de5916c80003	Trinity Gardens Church of Christ	poi	1
07d9e54801c80000	Tennessee Tech University	poi	1
07d9dafd85080002	Blessed Trinity Catholic High School	poi	1
08ab3b5c2a540001	BP GAS	poi	1
07d9c95cc2c87003	Riverbanks Zoo And Gardens	poi	1
07d9db5ca4880000	Fort Sumter National Monument	poi	1
07d9e3d7b3881001	Cisco Systems, Building 5	poi	1
009d0bb7661530f9	Selmont	city	2
07d9d21dce885000	University of St. Thomas	poi	1
07d9dc2b9a483003	University of North Alabama	poi	1
07d9f3de26483001	South Forks	poi	1
07d9f360e0082001	Hampton Inn & Suites Orlando East UCF Area	poi	1
07d9f4a88bc80000	Balsam	poi	1
07d9d22a14086003	San Jacinto College South Campus	poi	1
07d9eec9e7c84001	Science Hill High School	poi	1
07d9dc2268083000	Itchepackassasa	poi	1
07d9f7c789485002	Dawes Intermediate School	poi	1
07d9ef480d483002	Germantown Pkwy and Dexter	poi	1
07d9d35c3e084000	Harmony Science Academy	poi	1
07d9f2e0db882000	GAINESVILLE	poi	1
07d9ece175883000	Villa Rosa	poi	1
07d9d78ffc886002	Lake Eufaula	poi	1
07d9edf3df082001	Parramore Ave	poi	2
07d9dc0b77c84000	TGI Fridays	poi	1
07d9db2c72c83000	WIS-TV	poi	1
0c625d1d28d5a001	Wave Pool @Typhoon Texas	poi	1
07d9db9c58084002	WNC Agricultural Center	poi	1
07d9e42963488001	The Gold Room	poi	1
07d9f76123085003	Springfield Baptist Church	poi	1
0be64995d217a000	West Art District	poi	1
07d9eac9ec082002	33 East	poi	1
07d9f3782f481000	Atown Wings	poi	1
927de37f5169864a	Shalimar	city	1
07d9cbd151c85002	Three Oaks & Estero Pkwy	poi	1
07d9db3aadc83003	Kahwa South	poi	1
07d9d2a226083001	Lake Brooklyn	poi	1
07d9db355fc84001	Pine Forest Elementary	poi	2
07d9dcdcde888000	The Madison @ Metrowest	poi	1
07d9e44fee086001	Culinary Institute LeNôtre	poi	1
07d9cfa975c81002	The Point @ St. Johns Park	poi	1
07d9ef8edd886003	58th Street N & Central Avenue	poi	1
07d9e3c5e7881001	Cafe Chi Alpha	poi	1
07d9e2390e488000	Home Depot Offices	poi	1
07d9c972ae885001	LeConte Medical Center	poi	1
07d9ec97fe085000	Harvey's Groves	poi	1
07d9e4755f084000	Biscuitville	poi	1
07d9ca9182c84000	Tampa Palms Elementary	poi	1
0a647413e4d66000	Orlando City Stadium	poi	1
07d9d8dccf488002	Black Mountain Ciderworks	poi	1
00927b8e3701f990	Selica	city	2
07d9dac8b7886001	magnolia preserve apartments	poi	1
40d7e7d4b16b69e1	Flomaton	city	3
01b685ae7be12137	Loray	city	3
07d9d514fcc87003	Jambo House - Disney's Animal Kingdom Lodge	poi	1
07d9dbe63f081002	Goose Creek Memorial High School	poi	1
07d9e45abac83002	North Perry Airport	poi	1
07d9db8950080002	Blackbaud Stadium	poi	1
07d9e4927a886000	City View	poi	1
07d9ed3e58887000	State EOC	poi	2
39fefab566f541f3	Silverhill	city	3
07d9c93e5b885003	American Tobacco Campus	poi	1
07d9db71d2c80003	Bojangles' Famous Chicken 'n Biscuits	poi	1
07d9e5685c087000	North Island Chinese Restaurant	poi	1
3b47479a5dd2ab8a	Underwood Hills	neighborhood	1
07d9f7bdf5c81001	Macon Monogramming	poi	1
091270ca5d946000	Sydney Harbour, Cypress, Texas	poi	1
07d9d734c6486001	The Moon	poi	1
07d9efb0a5488003	Amicalola Falls State Park and Lodge	poi	1
07d9f347ad080001	Vista Way Apartment Complex	poi	1
0179ea6456ef40ec	Montegut	city	1
07d9dabc25885001	BUCKHEAD ATLANTA	poi	8
07d9e46ab4c81001	Averett University North Campus	poi	1
07d9cb2d5dc87000	San Marco Square	poi	1
07d9db17f0888003	Houston Arboretum & Nature Center	poi	1
07d9cafd61484003	Ground Zero	poi	1
07d9dacb23c86002	Eupora High School	poi	1
0a5cd61c8253f3ad	Walnut Grove	city	2
07d9d295b7880000	Pilot Travel Center	poi	1
07d9dba9ff484000	Miami Northwestern Senior High School	poi	1
0a64782f30d66000	Turbo Coffee	poi	1
07d9e1aa5ac86000	I95 South	poi	1
4f9f5f0d93d79f22	Warehouse District	neighborhood	2
07d9db1bda088002	InterContinental Miami	poi	5
07d9df0ff5c82000	The Valley	poi	1
07d9ede542485000	Kenner Levee - Lake Pontchartrain	poi	2
0816688667972000	Pho Binh	poi	1
010a5cdc33a7975d	Point Baker	city	1
07d9e590a9484003	Shenandoah Park	poi	1
07d9e3b930c87002	Northside Hospital	poi	1
07d9dcc5c9482000	Grovetown, GA	poi	2
07d9d2ab91884004	Hilton Garden Inn Tampa East/Brandon	poi	1
07d9dee7b1c87001	Sorrento Springs Pool And Clubhouse	poi	1
07d9e86615488000	IHOP	poi	1
07d9ef1b26881002	Isles At Weston	poi	1
07d9c957b7888000	University of West Georgia	poi	1
07d9e807f8488000	Young At Art Museum	poi	1
07d9cdc3ecc85002	SW Atlanta	poi	1
07d9c9c769484002	Regal Oaks Resort Old Town Kissimmee	poi	1
07d9d32116881003	Russellville, AL	poi	1
0c6ac1453354c000	Park At Via Veneto	poi	1
07d9f2a356087000	Windermere Club	poi	1
07d9c92636c82001	Phipps Plaza	poi	1
07d9d24711486001	World Golf Village	poi	2
07d9ec998c883003	SpringHill Suites Miami Airport South	poi	2
07d9df259fc86002	Volusia County	poi	1
07d9cb8cd4883000	Doctors Lake Bridge	poi	1
07d9ec90ce887000	Club Volcano	poi	1
07d9db084a482001	Rio Pinar Country Club	poi	1
07d9d9096d482000	Summerlake Winter garden Fl	poi	2
07d9c9a5ef880001	Lake Wylie	poi	1
01bf5c457288677a	Turin	city	1
07d9ec9048488000	Lake Pearl	poi	5
07d9f3feb9882001	Poinciana Blvd & 192	poi	1
07d9e7c4a0881000	Sailboat Bend Preserve	poi	1
0a6406f877966000	Volcano Room (Okole Maluna)	poi	1
07d9d213b0c88003	MARTA - Oakland City Station	poi	1
07d9f372be488000	Madison Street Park	poi	1
07d9c9ac6cc88001	Baylor School	poi	1
07d9f391f8085002	Carrillo Elementary	poi	1
07d9dc9afcc84000	Rutherford County Courthouse	poi	1
07d9e4535f481002	Julia Street	poi	1
07d9e3a6d5c83000	Sheraton New Orleans Hotel	poi	1
07d9dc29a1882001	Starbucks	poi	1
07d9ca3be3c83001	Vinyl Music Hall	poi	1
07d9e6d012c83000	Palmetto Gun Club	poi	1
07d9ed041c483001	Mill Run Park	poi	1
07d9cb03a4888001	Lane & Associates Family Dentistry	poi	1
07d9db0fd1c84000	Lakeland Regional Medical Center	poi	1
07d9d27285c85003	V 103 Atlanta	poi	1
0066c0a414dc8b31	Ferriday	city	2
07d9dbe59b481004	Port Richey, FL	poi	1
07d9f7be20c84003	Mississippi River	poi	1
07d9cced5f487001	Brentwood Club	poi	1
00db459c24662cde	Quincy	city	5
07d9f2e504c82001	The Casual Pint - Hardin Valley	poi	1
07d9e94827481000	Osceola County Emergency Operations Center	poi	1
3b3e504d0e1c40a3	Brookside	city	2
4cd857862efac53d	Mulberry	city	1
07d9cb6fdec87001	Duke Energy	poi	1
07d9e9ed76480000	Planet Fitness - Lafayette (Northgate), LA	poi	1
07d9cbc0d0887000	"The Pines" Park Of Windermere (formerly Camp Down)	poi	1
11f71290a5609c19	Westchase	neighborhood	1
07d9dbb464083004	Chacho's	poi	1
07d9da4ffe885000	River Oaks District	poi	1
07d9e3cc3cc82001	Walker Ave Parking Deck (UNCG)	poi	1
07d9db21b7081001	Delta State University	poi	1
07d9ed3866884001	Kirkman Rd & Vineland Rd	poi	1
07d9f5712f485001	Best Buy	poi	1
07d9e11369081002	The Plaza On University	poi	2
07d9cee38e887000	A. Duda & Sons, Inc.	poi	1
462b253f0ed910d2	Cape Carteret	city	1
07d9ca67c7480001	The Fort	poi	1
07d9db389d488001	The Red Stag Grill	poi	1
07d9f39f6d083002	Clinton Middle School	poi	1
07d9f5c726883000	Cherie Down Park	poi	1
07d9e461fd887001	Grantham Middle School	poi	1
07d9d9497cc80000	Lock & Load Miami	poi	1
07d9dc4b4a485002	Sam Rayburn High School	poi	2
07d9f78514c88003	Sweeny High School	poi	1
07d9cb44e3c84002	Venice Gardens	poi	1
07d9dfdb49082000	Lake Joy Village	poi	1
07d9ec8f29881001	Barton G. The Restaurant	poi	1
07d9e6f6fb485001	San Jacinto College North Campus	poi	2
07d9e3a725c87000	Embassy Suites	poi	1
07d9df4993885000	Stockbridge/Ellenwood GA	poi	1
07d9e39925080001	Novant Health Presbyterian Medical Center	poi	1
07d9e4b31c880000	Snapper's Waterfront Restaurant And Saloon	poi	1
07d9d3a407082004	Interstate 295 & Beach Blvd.	poi	1
4cab0cff30803a20	Lakewood Heights	neighborhood	1
07d9cc1dcd882000	Exit 16 Turnpike North	poi	1
07d9cce2d4c86000	Leslie Ga	poi	1
19f7a7e1a98dd5a8	Hannahs Mill	city	3
2c466f53f66db242	Warrior	city	6
07d9f738acc81002	Texas Children's Hospital	poi	1
07d9d2b5f1881003	Ernesto's Taco Shop	poi	1
07d9c99a09087000	Boomtown Casino Biloxi	poi	1
07d9d217d6c80000	House of Blues New Orleans	poi	1
07d9d0bf35083000	Willie's Chicken Shack	poi	1
07d9ea4b63c87000	Clarcona Ocoee & Apopka Vineland	poi	1
08173b501ed60000	Club Oasis at Champions Gate	poi	1
07d9c94618486004	Siesta Key Beach	poi	3
07d9cf000d480000	Windermere Trails Community	poi	2
07d9e39df8886006	Vaughn Center	poi	1
07d9f29534c86000	The Barn at Bridlewood	poi	1
075057e21f33147f	Ruth	city	1
08eef3240554b001	The Willow Bar	poi	1
07d9e38c1c482000	Tootsie's World Famous Orchid Lounge	poi	1
00bd7cc803c6019b	Hillcrest	city	2
07d9d28cbb481000	Heritage Park	poi	1
5adb283a2335d288	Manchester	city	8
07d9e9e6d2887000	Amberly Place at Tampa Palms	poi	3
07d9d8fbf8080000	Microtel	poi	1
07d9ec6df1883000	Seminole Hard Rock Hotel & Casino Hollywood, FL	poi	1
0a6475452c971004	The Deluxe Theatre	poi	1
07d9d2cefb081000	Sakura Japanese Steak House	poi	1
07d9d22a4d082002	Shelby Bottoms Park & Nature Center	poi	1
490d30bb7c0de1fd	Argyle Forest	neighborhood	2
07d9d32db9082002	Lake Ivanhoe	poi	1
07d9de2fb4883000	Kappa Delta	poi	1
0a64b6d4bed68001	Franklinton High School	poi	1
07d9f3fc1c085000	Eagle Creek Golf Community Front Gate	poi	1
0905f7b029947000	Jackson, MS	poi	1
07d9d22ae1c85000	Regal Cinemas Greenville Grande 14	poi	1
07d9e6cafb484001	Dry Fork Volunteer Fire Department	poi	1
07d9eccb93082002	FSU Love Building	poi	2
efd351a44676b6c5	Red Springs	city	1
10d374107f77317a	Glencoe	city	3
08174ba82d16a000	Blue Lake Estates	poi	1
07d9cc3506883000	Hull, GA	poi	1
07d9ec9bdc884000	Hyatt Place West Palm Beach/Downtown	poi	2
092df3d65f54b000	Haze On Texas	poi	1
07d9d97a55881004	9/11 Memorial	poi	1
07d9d23146885001	Southern Maid Donut Co (Original)	poi	1
5f18aa7cce01ff7d	Selmer	city	2
3904d577ea87fe22	Central Gardens	neighborhood	1
0136fa5a1881dded	Shannon	city	1
07d9e4d0db084000	Royal Peacock	poi	1
01ad816d572a127d	Calhoun	city	3
07d9f5d999484001	Carlton Arms of Winter Haven Apartments	poi	1
07d9edb493c83000	KISS 95-1 Studios	poi	1
07d9d38497887004	Florence, MS	poi	1
07d9de7e01c84001	Saddle Creek	poi	1
07d9e19a12880002	Chapel Valley Farms	poi	1
07d9d91637086000	The Flying Pug	poi	1
07d9d26f1b482000	Ben Taub General Hospital	poi	1
07d9e16074080001	Pensacola beach lot B	poi	1
07d9ed9424082000	Ensley	poi	1
07d9ec827a083000	The Sanctuary	poi	1
0a640656fcd76000	Holiday Inn Resort Orlando Suites - Waterpark	poi	1
07d9e8e439486002	I 10 East	poi	1
07d9e86307487000	Outerspace	poi	1
7c4ee9bf53c24953	Zellwood	city	2
07d9dad2f1c83002	Sweet Hut Bakery & Cafe	poi	1
3f3aad0c5213249c	Farmington	city	2
07d9eca4af483000	Ocean Manor Resort Hotel	poi	1
07d9c99cd1483000	Telge Park	poi	1
07d9f32a6e886000	Skyview Lounge	poi	1
59059dc195f8065d	Atlanta University Center	neighborhood	1
07d9c92c0f085002	Museum of Fine Arts Houston	poi	2
0a6476dfd1171000	Aloft Houston Downtown	poi	1
07d9e41f78c83000	Hidden Cove Park	poi	4
c2b5f0cfd0aa7fab	Cottonport	city	1
07d9d36a3b881004	Phi Mu Lodge	poi	1
07d9d695b6483000	Planet Fitness	poi	1
07d9ee007a088001	Domino's Pizza	poi	1
07d9d2236e882001	Cosmic Cantina	poi	1
3e34c7b80456e588	West End	neighborhood	1
07d9db14ac488000	Hilton Grand Vacations Suites at SeaWorld	poi	2
07d9e5c2d2c80000	Windmoor	poi	1
07d9e1310a487004	Oak Room	poi	1
07d9d25b0d086003	Whitefield Baptist Church	poi	1
07d9e360a4081001	michael gym	poi	1
0a64041c66961000	The Brooklyn Riverside	poi	1
07d9dd11b2480000	JB's Country Cafe	poi	1
07d9d35bab880000	Whitewater Falls	poi	1
07d9cb7d6e888001	Semoran Blvd (SR 436) and Aloma Ave.	poi	2
07d9dafada485001	500 Brickell	poi	1
07d9cee92ec87001	Flagler Beach Rotary Club	poi	1
1e824dccb4182ebd	Nokomis	city	2
07d9db9e33480000	Olive Branch Family YMCA	poi	1
08df25405d167000	Brooks-Shivers Dining Hall	poi	1
07d9e8fd10c81000	Anderson South Carolina	poi	1
07d9f5c52a482000	Brickell Key II	poi	3
07d9d472a7c80001	Thrill Hill Road	poi	1
07d9e462b9c81003	Seneca	poi	1
07d9cecd5f885003	Avana Cypress Estates	poi	1
07d9ddd912480001	Murfreesboro Center For The Arts	poi	1
07d9e43402085000	Broome High School	poi	1
07d9d059cc086002	Treasuring Christ Church	poi	1
07d9e38661887003	Grand Hyatt Atlanta in Buckhead	poi	1
07d9d68e2a888000	fellsmere elementry school	poi	1
07d9d36e9a888000	Jin Jin Restaurant	poi	1
07d9ec9c12880002	West Asheville	poi	2
4f6485b501b59273	Broadway	city	1
07d9d5977ec86000	Polk County Sheriffs Office	poi	2
07d9ee2badc81000	Mackintosh	poi	2
07d9cc7082488003	Kendall Drive	poi	1
07d9f5d77c088000	Atlanta BeltLine Corridor under Edgewood Ave.	poi	3
07d9e6b20b887001	Yonah Mountain	poi	1
07d9cc89fd487001	Itawamba Community College	poi	1
07d9deab4a485003	Girvin Rd & Atlantic Blvd	poi	1
07d9d2354e485001	Waffle House	poi	1
07d9c93f58887000	Nashville KOA Campground	poi	1
07d9e462a3088001	Fitness Connection - Woodlands	poi	1
07d9e3ae0bc87001	Elon University	poi	1
07d9f7354fc81001	Wildhorse Saloon	poi	1
5af19b29aa8787f3	Gorman	city	1
0a64b61187d62002	City Winery Atlanta	poi	1
07d9d3fd97886002	Kroger	poi	1
07d9e48a94080001	Musicians Corner @ Centennial Park	poi	1
07d9ec805dc80002	Paradise Park	poi	1
07d9e5461e883000	Chevron	poi	1
07d9eca61c484000	Furman University	poi	1
000f5d882d46f326	Minorca	city	1
07d9ed089ac81003	CNN Newsroom	poi	1
07d9dbdc4a882001	I-459 McCalla	poi	1
07d9ce17f4c86001	River Heights	poi	1
07d9deb9f2c85001	Reidsville	poi	1
07d9dbef1a886002	Jerabeck Activity & Athletic Center	poi	1
0be390d3bf14c000	Brakeman's Coffee	poi	1
07d9e3ae70084000	Southern Oaks Plantation	poi	1
07d9e43be1c82000	Surf City Pier	poi	1
07d9e5f981482002	Slice Pizza & Brew	poi	1
07d9cfbcfd086000	Camden Hunters Creek Gym	poi	1
07d9c9a51d085001	Folly Beach Pier	poi	2
07d9d98a52c84001	Summer Pines Infirmary	poi	3
07d9f068cdc82000	Taylor Diesel of Jackson	poi	1
07d9ce9605882001	Cura Script 6252 Lee Vista Blvd Orlando Fl 32822	poi	1
07d9e6479ec81000	Woodshed Grill & Brew Pub	poi	1
07d9e39ea6c85000	Arrington Vineyards	poi	1
0a648990b7d71000	The Slums	poi	1
07d9c9882a481002	Granny White Park	poi	1
07d9dde02d880000	Lake Pool @ Heritage Club	poi	1
07d9e88981c82002	Heritage Landing Roundabout	poi	2
07d9d05528882001	City Of Helen Riverside Park	poi	1
07d9f33e3cc85001	Revolve Clothing Exchange	poi	1
07d9f31bc1c88000	Wake Forest University	poi	2
07d9d33682487002	Gold Diggers Cabaret	poi	1
0bd6b0b9c3942000	Glenda's Sweet Shoppe And Grille	poi	1
07d9f40b64880000	The Bridge Church	poi	1
07d9d69844884002	Yacht Club Estates	poi	2
08796eee87147003	St. James Gate	poi	2
07d9e32465087000	MOR	poi	2
07d9f6f04e081001	Manchester Square	poi	1
07d9eca4a8482001	Mango Mangos	poi	1
53d98d54efb3eaa1	Robinsons Addition	neighborhood	8
0a6475acbe971000	Braes Bend Condos	poi	1
0bc1c2ec21d74000	Infiniti Lounge At SunTrust Park	poi	1
07ada68236eefe4f	Southside Park	neighborhood	1
07d9c93efbc87001	Victorian Village	poi	1
07d9db639f086000	Lake Keowee	poi	1
9fa0b7b5a43e3b4d	Jasper	city	2
0c91b8141216e000	The Pie Hole	poi	1
07d9e1330a082002	Zombie Apocalypse	poi	1
46b8a7b0a5e57f62	Baldwin	city	1
08eec57300147000	TA Atlanta South	poi	1
07e799fb6e884000	Beehive Laboratory	poi	1
2a1a2041e47b8b5a	Garden Hills	neighborhood	1
07d9db603d881000	Mission Bay Apartments	poi	1
07d9d7d6bd484000	TTU Crawford Hall	poi	1
0a8730bfb6960000	H Mart	poi	1
0bc89c163814d001	St Marks River Bridge (US98) (SR30)	poi	1
08f778a70dd4b000	ATLANTA GA	poi	1
07d9d149fb888000	The Escape Game	poi	1
07d9eca9cb480000	Hyatt Place Atlanta Airport-North	poi	1
07d9e846d1082001	Lakes on Eldridge	poi	1
07d9c9417a881002	University of North Georgia	poi	1
0b14d657e5554004	Stacked Ice Cream	poi	1
07d9e7d632885001	Cottage Hill & Dawes Road	poi	1
e69643496fb8dc6d	Timber Pines	city	3
07d9ec80c7488001	Birmingham-Shuttlesworth International Airport (BHM)	poi	1
07d9d4ed71c87002	Hidden Hollow	poi	1
07d9f386ef087000	Cabarrus County Fair	poi	1
7ea1ffdd2f1e9b1d	Charleston	city	1
07d9e7a4d6885000	Villages of Bear Creek	poi	2
07d9f3b8dcc81000	Page Field Airport (FMY)	poi	1
07d9ec9d87c85000	Java Werks	poi	1
07d9e42ff6086001	Antioch Middle School	poi	2
07d9e3b480486001	Aloft Tallahassee Downtown	poi	1
07d9cf1492083001	Townville	poi	1
07d9db1c2b486002	Milton High School	poi	1
07d9e7d05f881003	A Loft	poi	1
07d9d6cdf1084001	Lowndes County Extension Office	poi	3
006e293874e73011	Columbus Air Force Base	city	1
07d9e43191881000	Presbyterian College	poi	1
07d9d21209084001	Kemah Boardwalk	poi	1
07d9d2f498484002	First Christian Church Of Cookeville	poi	1
f4395a584c650b53	Frostproof	city	1
07d9c974a8482003	Ave Maria University	poi	1
07d9ce988ac83002	The Old Home of Cookeville Speedway	poi	1
07d9d7056e482000	Sarasota County History Center	poi	1
07d9d30e3ac84003	Jacksonville Executive at Craig Airport (JAXEX)	poi	1
07d9c9273f882000	Razzoo Bar & Patio	poi	1
07d9de7add884006	Linville Falls	poi	1
07d9db5d29480001	First Baptist Church, Montgomery	poi	1
07d9f8440bc80001	My own little world-it's Fun Here	poi	1
07d9d164e2485000	University of Arkansas at Monticello	poi	1
07d9f71cfc080000	H&M	poi	1
07d9ec81fe481002	George R. Brown Convention Center	poi	1
74e0818eba9a4fc4	River Road	city	9
07d9ca26b3882002	Mcfarland Park	poi	1
07d9dc7b13888001	Easley, SC	poi	1
07d9dda296885002	City of Ocala	poi	1
07d9db0d0a880002	WXIA-TV	poi	1
07d9dd1000887001	Westshore Center	poi	2
07d9f4a892884001	arlington ridge	poi	1
07d9cb5463480000	Rolling Oaks Park	poi	1
07d9d3aa23481001	Southwest Ranches Farmer's Market	poi	1
0aab582d01160000	Dose Cafe & Dram Bar	poi	1
07d9e9f3f2086000	j alexanders	poi	1
07d9ed57e4880001	Schimmels Park	poi	1
07d9d24d7cc88001	Nashville Humane Association	poi	1
07d9e3c825487000	Gravity Records	poi	2
07d9deaab4082002	New Hall North	poi	1
07d9f0e6f3885002	Covington Hwy	poi	1
0a74f071b3d62000	Deep Brewing Company	poi	1
07d9d687d2881000	Russet Woods	poi	1
07d9d3416d487001	Congregation Beth Jacob	poi	1
07d9f47111087000	Joystick Gamebar	poi	1
07d9f74aa4888000	Heritage Park	poi	2
07d9d222c0c87001	TradeWinds Island Resorts	poi	1
07d9db3619886000	Samford University	poi	1
e69bdedf937525e2	Evarts	city	1
07d9c941cb086002	Hotel Zaza	poi	1
07d9dd7b0d082000	First Baptist Church Covington	poi	1
07d9d5bfa0880003	Boynton Lakes	poi	1
07d9d2371bc87001	Café Beignet	poi	1
07d9e46b82088001	Rocky River Golf Club	poi	1
0a74efd9e616f000	Grand Hotel Orlando	poi	3
07d9d93f0c887001	Twin Peaks Restaurant	poi	1
4532a5f1f34139f6	Greater Hobby Area	neighborhood	2
07d9d28ccd482004	The Home Depot	poi	5
07d9d44749480000	US Post Office Hallandale Beach	poi	1
07d9e19318480002	Coral Gate West	poi	1
07d9e39a37485002	The Stage on Broadway	poi	1
07d9d24ca7488002	CityCentre	poi	1
0a64b85e1b16f000	Maple Hall	poi	1
39b9d779808c514a	Springfield	city	1
0b9c32abe394f000	Coca-Cola Roxy Theatre	poi	2
07d9db75afc83002	Naval Air Technical Training Command	poi	1
01cc984050e96f52	Windsor	city	1
07d9d70469c83003	Our Lady of Florida Monastery	poi	1
07d9e7551f882000	The Real Deal	poi	1
07d9e43f0c480003	The Golf Club at Fleming Island	poi	1
07d9cc39cec80002	The District	poi	1
07d9d2a0db483000	Herty Field	poi	2
0131ffdc15c2bf88	Darien	city	4
07d9f09670486000	Pasco County EOC	poi	1
002b551aa1f8687b	Rue Royal	neighborhood	1
07d9d65674480001	Largo Medical Center	poi	1
07d9d5abd6c82000	Dr. Phillips	poi	2
07d9c9b468486000	Hilton St. Petersburg Carillon Park	poi	4
07d9e53a7a087000	Vizcayne Condominiums	poi	1
07d9e20eae088001	Wymore rd	poi	1
07d9f15bcd886000	Universal's Cabana Bay Beach Resort	poi	1
07d9c9d63f881000	Chalmette High School	poi	1
0a6403d120d76000	Bassett High School	poi	1
07d9e5dfafc88001	Magnolia, TX	poi	1
07d9ec8f0d487003	Savannah Civic Center	poi	1
07d9d826bc080000	Hidden Lake	poi	1
07d9daf916881001	Benihana	poi	1
07d9e4125dc83000	WFLA	poi	1
07d9df9544882001	Forrest Ridge	poi	1
07d9e6384fc82001	Apollo Beach	poi	2
07d9cf0e45887001	Stone Hill	poi	1
01f462ce4603c415	Howey-in-the-Hills	city	1
07d9f5cf1f483001	Red Roof Inn Atlanta South - Morrow	poi	1
00bce8ea3df18156	Siracusaville	city	1
07d9f68e99887000	Victoria Parc ~ Tradition	poi	2
07d9ed32cfc87002	Waffle House	poi	1
07d9c9bfa2885001	Grove Level Baptist Church	poi	3
07d9db1c46887002	Chick-fil-A	poi	1
0137bb585bdba2cc	Emerson Park	city	5
07d9d24ac6885001	Bahia Mar Fort Lauderdale Beach - a DoubleTree by Hilton Hotel	poi	1
07d9f31eae883003	Bayfront Park	poi	3
07d9eb065a083000	The Tower	poi	1
07d9f5ff29088000	Mount Sinai Hospital - Golden Building	poi	1
07d9ec4073482001	Kinderloo Tower	poi	1
07d9e3c9ecc84001	Heilman Residence Hall - Meredith College	poi	1
07d9ca485d086001	Tougaloo College	poi	1
07d9eac7ef085000	933 Lee Rd	poi	1
07d9e4b7da087000	Snap Fitness	poi	1
07d9d2edf7085004	Country Club Towers	poi	1
07d9db9c71c88000	Heritage High School	poi	1
07d9f35da4088000	Grand Hustle HQ	poi	1
07d9f1070b483001	Atchafalaya bridge	poi	1
07d9f32a22880001	Key West Butterfly & Nature Conservatory	poi	1
07d9cb7962881003	Lena Vail Hall	poi	1
07d9d304f4087002	Hillsborough River Bridge	poi	1
07d9f4206cc81001	Umstead Hotel Lobby Bar	poi	1
07d9dbde5f082003	St. James The Greater Catholic Church	poi	1
07d9dea03b082000	University Of West Georgia Stadium	poi	1
07d9dbe3b6c86000	University of Arkansas at Pine Bluff	poi	1
